user,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,liked,SavingCount,CMCount,CCCount,LoansCount,Other
263071,5,4,43,37,0,0,0,1,0,2,0,2,22
229715,4,1,24,21,0,0,1,0,0,0,0,2,15
311132,0,15,21,50,0,0,1,0,0,2,0,2,20
157439,3,18,25,13,0,0,0,0,0,0,0,2,7
78523,1,4,20,33,0,1,1,0,0,0,0,2,20
255943,6,20,29,33,1,0,0,0,0,1,1,2,19
301368,4,18,23,17,0,0,0,0,0,0,0,2,11
339068,2,23,63,15,0,0,1,0,0,0,0,0,9
309520,0,21,26,1,0,0,1,0,0,0,0,0,1
366137,3,19,29,20,0,1,1,0,0,2,0,2,15
185603,1,23,51,6,0,0,0,0,0,0,0,2,4
164962,1,21,63,2,0,0,0,1,0,0,0,0,1
228941,6,12,25,27,0,0,0,0,0,0,0,3,23
351570,5,21,19,34,1,0,0,1,0,3,0,2,11
191128,3,16,39,2,0,0,0,0,0,0,0,0,2
351648,4,8,58,16,0,0,0,0,0,0,0,3,13
336504,6,21,23,22,0,0,0,0,0,0,0,2,18
279055,2,21,38,8,0,1,0,0,0,1,0,2,4
70883,2,2,37,15,0,0,0,0,1,2,0,0,10
138132,5,5,24,17,0,1,0,0,0,2,0,2,10
3802,2,18,37,26,0,0,1,0,0,2,0,2,14
308732,3,19,40,21,0,1,0,0,3,1,0,2,7
128249,1,17,45,9,0,0,0,0,0,0,0,2,5
176508,1,21,28,46,0,0,0,0,0,2,0,2,16
112884,3,5,31,20,0,0,1,0,0,5,0,2,13
35636,0,1,35,18,1,0,0,0,0,0,0,2,11
193470,4,10,27,22,0,0,1,0,0,2,0,2,15
203928,5,14,30,26,0,0,0,1,0,0,1,2,6
33719,1,21,20,23,0,0,0,0,0,3,0,2,15
311762,6,23,30,26,1,0,1,0,0,4,0,0,18
245572,2,22,28,10,0,0,1,0,0,0,0,2,9
37033,3,14,52,17,0,0,1,0,0,2,0,0,11
161064,6,6,20,24,0,0,1,0,0,0,0,2,18
33824,1,18,19,40,0,0,1,0,2,2,0,2,10
155197,4,21,31,65,0,0,0,0,0,2,0,2,20
225674,0,9,24,18,0,0,1,0,0,4,0,2,10
16556,2,4,25,3,0,0,0,0,0,0,0,0,3
47509,2,15,29,16,0,0,1,0,0,0,0,2,15
217176,2,23,18,14,0,0,0,1,0,0,0,2,10
43286,6,20,42,35,0,0,1,0,3,3,0,2,12
314475,3,12,42,23,0,0,1,0,0,2,0,2,16
204417,0,6,25,18,0,0,1,0,0,4,0,2,9
278922,1,18,31,18,0,0,0,0,1,0,0,0,9
198318,1,18,52,22,1,0,1,0,0,0,0,0,5
284546,4,6,24,28,0,0,0,0,0,1,0,2,12
341127,4,17,39,7,0,0,0,0,0,0,0,0,6
21653,4,19,24,15,0,1,0,0,0,2,0,2,7
189646,1,7,24,28,0,0,0,0,0,3,0,2,9
216052,6,13,35,7,0,0,0,0,0,0,0,2,3
22742,1,18,22,32,0,1,1,0,5,0,0,0,15
364912,3,12,34,36,0,0,1,0,0,2,0,2,16
274224,6,22,33,25,0,0,1,1,0,0,0,2,12
179120,6,11,28,4,0,0,0,0,0,0,0,0,4
186793,6,0,52,16,0,0,1,0,0,0,0,2,9
100577,0,22,49,22,0,0,0,0,0,0,0,2,10
149708,1,19,50,16,0,0,1,0,0,0,0,0,16
77458,1,23,19,10,0,0,0,0,0,0,0,2,6
48036,3,21,31,25,1,0,1,0,0,3,2,0,14
343342,6,19,26,11,0,0,0,0,0,0,0,2,9
303692,5,17,47,4,0,0,0,1,0,0,0,2,2
241442,2,22,18,12,0,0,1,0,0,0,0,0,11
205736,6,3,23,7,0,0,1,0,0,0,0,0,6
136967,4,11,23,19,0,0,1,0,1,3,2,0,9
261448,2,0,39,1,1,1,0,0,0,0,0,0,1
139108,0,3,31,29,0,0,1,0,0,2,0,2,17
16718,5,11,26,9,0,0,1,0,0,0,0,0,9
178533,5,7,24,46,0,1,1,0,0,5,0,2,16
343220,3,21,39,15,0,0,0,1,0,0,0,2,9
110413,5,5,19,34,0,0,0,1,0,2,0,2,16
125651,6,0,26,27,0,0,0,0,0,2,2,2,12
207292,3,23,49,14,0,0,1,0,0,0,0,0,13
75134,1,16,32,21,0,0,1,0,1,0,0,0,13
69694,2,15,26,27,0,0,0,0,0,0,0,2,15
266856,5,6,21,35,0,0,1,0,0,2,0,2,20
195465,4,17,21,16,0,1,1,0,0,0,0,0,9
287057,3,7,46,11,0,0,0,0,0,0,0,0,9
75167,0,21,30,27,0,0,1,0,0,0,2,2,17
348473,2,15,27,12,0,0,0,1,0,3,0,2,3
368887,3,1,49,13,0,0,1,0,0,0,0,0,12
200918,1,18,32,45,1,1,0,0,0,3,0,2,10
109492,2,0,19,41,0,0,1,0,0,2,3,2,14
61951,2,17,32,5,0,0,0,0,0,0,0,2,3
343183,1,19,32,2,0,0,0,0,0,0,0,2,1
10779,4,22,21,37,0,0,1,0,0,0,0,2,21
105406,0,17,45,18,0,0,0,0,0,0,0,2,6
52359,0,11,46,16,0,0,1,1,0,1,0,2,7
197457,0,21,53,30,0,0,0,0,0,0,3,0,9
204500,6,18,26,4,0,0,0,0,0,0,0,0,4
205982,6,21,20,6,0,0,0,0,0,0,0,0,4
140196,0,23,27,12,0,0,0,1,0,0,0,0,7
316316,6,21,24,5,1,0,1,0,0,0,0,0,5
59580,4,21,26,23,1,0,1,0,0,3,0,2,13
84877,6,1,49,16,0,0,1,0,0,4,0,0,8
257824,0,2,34,45,0,0,0,1,0,0,0,2,11
333931,5,17,27,27,0,0,0,0,0,0,0,2,15
284506,5,15,35,9,0,1,1,0,0,2,0,2,7
62557,3,13,33,1,1,0,0,0,0,0,0,0,1
306876,1,18,21,21,0,0,0,0,0,0,0,0,12
193904,5,11,31,23,0,0,1,0,0,0,0,2,16
162371,6,21,25,42,0,0,0,0,0,3,1,2,9
60730,3,14,23,27,0,0,1,1,0,0,0,2,15
251950,5,23,21,4,0,0,0,0,0,0,0,2,3
92601,6,12,27,14,0,0,1,0,0,0,0,0,14
236773,5,16,28,10,0,0,0,0,0,0,0,2,7
15790,4,23,33,3,0,0,0,0,0,0,0,0,3
202779,6,13,17,15,0,0,1,0,0,1,0,0,9
188199,5,4,28,3,0,0,1,1,0,0,0,0,3
56333,3,15,31,4,0,0,0,0,0,0,0,0,4
74187,2,2,38,28,0,0,0,0,0,2,0,2,14
75369,1,23,19,31,1,0,0,0,0,4,0,2,13
311095,1,14,35,14,0,0,0,0,0,3,0,2,5
104024,4,18,38,15,1,0,1,0,0,0,2,0,8
338886,4,16,21,37,1,0,0,0,0,4,0,2,20
232071,2,14,41,30,0,1,1,0,0,2,0,2,21
149736,1,23,27,15,0,0,0,0,0,3,0,2,8
141876,4,13,22,20,1,0,0,1,0,0,0,2,14
107427,3,3,40,15,0,0,1,0,0,5,0,2,9
17803,2,16,30,20,0,0,0,0,0,0,0,2,14
204413,5,22,29,40,0,0,1,1,0,3,0,2,22
128496,4,6,20,34,0,0,1,0,0,5,0,2,17
352692,4,8,48,3,0,0,0,0,0,0,0,0,3
259097,4,19,30,9,0,0,0,0,0,0,0,2,6
315793,2,20,32,5,0,1,0,1,0,0,0,2,3
228649,0,18,26,6,0,0,0,1,0,0,0,0,6
7584,6,23,63,24,0,0,1,0,0,4,0,2,10
71687,0,8,26,28,0,0,1,1,0,0,0,2,19
262606,3,4,25,9,0,0,0,0,0,0,0,0,7
23614,5,19,23,14,0,0,1,0,0,0,0,2,8
364778,5,1,24,26,0,0,1,1,0,0,0,2,12
308741,4,17,21,8,0,0,0,0,0,0,0,0,6
120411,2,23,33,22,0,1,1,0,0,1,0,2,13
96145,3,3,32,28,0,0,1,0,0,5,0,2,12
260011,4,16,35,18,0,0,0,0,0,3,0,0,6
271627,3,0,37,19,0,0,1,0,0,0,0,0,18
39943,1,14,32,27,0,0,1,0,0,2,0,2,13
371372,4,0,16,19,0,0,1,1,0,5,0,2,12
366912,1,3,33,4,0,0,0,0,0,0,0,0,3
242622,1,19,25,12,1,0,0,0,0,0,0,0,11
230690,5,17,25,17,1,0,1,0,0,0,0,2,12
44181,4,5,39,19,1,0,1,0,0,0,0,2,15
81224,1,17,25,8,0,0,0,0,0,0,0,2,6
73645,6,0,20,16,0,0,1,0,0,4,0,0,11
968,4,15,42,7,0,1,0,0,0,0,0,1,6
207959,3,22,58,5,0,0,0,0,0,0,0,2,2
83526,1,10,28,7,0,0,1,0,0,0,0,0,7
119617,1,1,49,13,0,0,1,0,0,0,0,0,9
201182,4,21,28,32,0,0,1,1,0,3,0,2,13
155709,2,21,33,30,0,0,1,1,0,2,0,2,12
288617,6,0,26,20,0,0,1,0,0,0,0,0,10
316846,6,21,26,46,0,1,1,0,4,2,0,2,17
160522,1,3,18,36,0,0,1,0,0,2,0,2,19
233964,1,11,38,2,0,1,0,0,0,0,0,0,2
136937,0,5,38,4,0,0,0,1,0,2,0,0,3
203451,6,21,30,2,0,0,0,0,0,0,0,0,2
256813,0,19,49,14,0,0,1,1,0,0,0,2,6
66861,1,2,19,14,0,0,0,0,0,0,0,2,8
277475,4,18,40,3,0,1,0,1,0,0,0,2,1
348518,6,1,24,21,0,0,1,0,0,0,0,2,19
181573,1,3,20,10,0,0,1,0,0,0,0,0,9
357936,5,6,23,38,1,0,1,0,0,1,0,2,25
14127,0,2,27,21,0,0,0,0,0,2,0,2,10
265160,4,14,34,22,1,1,1,0,0,0,0,0,19
219322,0,13,36,17,0,0,1,0,0,0,0,2,12
61167,1,11,20,9,0,0,0,1,0,1,0,0,9
337183,1,8,49,24,0,0,1,0,0,0,0,2,17
101596,3,4,47,21,0,0,1,0,0,5,2,0,9
94015,4,17,41,2,0,0,0,0,0,0,0,2,0
42671,3,2,40,29,0,1,1,0,0,0,0,2,17
78683,2,21,25,40,0,0,1,0,0,0,0,2,20
326473,4,23,20,11,0,0,1,0,0,0,0,0,11
17092,0,20,33,21,0,0,1,0,0,0,0,2,14
206662,6,6,25,35,0,0,1,1,0,3,0,2,14
331043,5,4,26,17,0,0,0,0,0,0,0,2,9
23343,3,15,39,14,0,0,0,1,0,0,0,0,10
32340,3,14,38,47,1,1,1,0,0,1,0,2,23
165276,0,13,57,4,1,1,0,0,0,0,0,2,2
136389,5,17,23,35,0,1,0,1,0,2,0,2,16
151071,0,6,24,15,0,0,0,0,0,2,0,2,6
106455,5,23,33,17,0,1,1,0,0,0,0,0,16
287605,0,21,25,4,0,0,0,0,0,0,0,0,4
164048,5,6,20,19,1,0,1,0,0,0,0,0,19
132577,4,2,17,10,0,0,0,0,0,0,0,0,6
134000,0,2,30,9,0,0,1,0,0,0,0,0,9
346477,5,4,36,24,0,0,1,1,0,1,2,2,17
315330,6,23,29,13,1,1,1,0,0,2,0,2,9
276069,5,3,33,23,0,0,1,0,0,4,0,2,14
350196,6,12,33,28,0,1,1,0,0,1,0,2,12
330201,2,13,50,19,0,0,1,0,0,3,0,2,12
86292,2,10,20,39,0,0,1,0,0,3,0,2,23
32482,1,14,25,20,0,0,0,0,0,0,0,2,7
9500,4,15,32,14,0,0,1,0,0,3,0,0,10
36481,4,8,23,11,0,0,0,0,0,2,0,2,9
35914,1,6,45,31,0,0,1,0,1,5,1,0,11
316484,1,20,26,10,0,0,1,0,4,0,0,0,4
257665,4,16,29,18,1,1,0,0,0,2,0,2,9
19082,1,23,27,25,0,0,0,1,0,0,0,2,14
333885,4,19,25,12,0,0,1,0,0,0,0,0,12
221049,2,18,30,18,0,1,1,0,0,2,0,2,16
52789,6,20,53,11,0,0,0,0,0,0,0,2,3
140797,5,17,35,23,1,0,1,0,0,0,0,2,21
35667,6,0,30,33,1,1,1,1,0,1,0,2,12
109567,1,5,21,21,0,0,1,0,6,0,0,2,12
178047,5,6,28,42,0,0,0,0,0,4,3,0,15
164004,4,20,24,22,0,0,0,0,0,0,0,2,14
131467,5,13,45,36,0,1,0,1,0,2,3,2,10
252995,6,17,49,7,0,0,0,1,0,0,0,2,6
108922,6,17,24,61,0,1,1,0,5,5,0,2,18
175540,5,3,52,22,1,0,1,0,0,2,0,2,14
232627,2,12,34,47,0,0,1,0,0,4,0,2,18
164285,0,8,18,19,0,0,1,1,0,0,0,2,14
12000,4,17,26,10,0,1,0,0,0,0,0,2,9
148235,0,1,25,18,0,0,1,1,0,0,0,0,18
118622,5,17,35,34,0,0,0,0,3,0,0,0,15
75268,4,0,24,52,0,1,1,0,0,0,0,2,26
230611,1,14,23,7,0,0,0,0,0,1,0,2,4
221386,6,20,32,33,0,0,0,0,1,0,1,2,26
277691,4,23,30,21,0,1,0,0,0,0,0,3,10
142438,1,19,27,23,0,0,0,1,0,2,0,2,12
265092,4,1,28,45,0,0,1,1,0,3,0,2,19
349984,6,17,36,8,0,0,0,0,0,0,0,2,5
312991,2,13,30,7,0,0,0,0,0,0,0,0,5
241041,1,14,16,18,0,0,1,0,0,2,0,2,14
84236,3,21,44,24,0,0,0,0,0,0,0,2,11
360908,4,11,21,1,0,0,0,0,0,0,0,0,1
236513,2,4,34,5,0,0,0,0,0,0,0,0,4
309427,6,12,24,30,0,1,0,0,0,4,2,2,7
134299,2,4,35,25,1,1,1,0,0,3,0,0,17
74662,1,2,57,16,0,0,1,1,0,0,0,0,13
75522,0,22,42,13,0,0,0,0,0,0,0,0,7
56735,6,9,67,31,0,1,1,1,0,0,0,2,15
66662,0,20,26,64,0,1,0,1,4,1,0,0,31
162140,3,10,50,11,0,0,1,0,0,0,0,0,9
98430,6,14,20,6,0,0,0,0,0,0,0,0,5
202625,3,0,22,37,0,0,0,0,0,0,0,2,14
276355,1,12,25,39,0,0,1,0,0,2,0,2,19
111910,4,16,27,45,1,0,0,0,3,0,1,2,26
45085,1,14,29,27,0,0,0,0,0,2,0,2,13
264183,4,23,40,53,0,0,1,0,0,2,0,2,19
149567,0,7,25,5,0,0,1,0,0,2,0,0,4
133361,0,22,35,17,1,0,1,0,0,0,0,0,17
57635,2,16,38,36,0,0,0,0,0,3,3,2,16
71174,0,20,21,28,0,0,1,1,0,3,0,2,14
152940,4,22,35,12,0,1,0,0,0,3,0,2,6
265382,2,17,19,18,0,0,1,0,0,0,0,0,11
270352,2,2,18,17,0,0,1,0,0,0,0,2,16
18484,4,17,48,6,0,1,0,0,0,0,0,0,6
202993,3,21,40,52,0,0,0,0,0,3,0,2,20
107507,5,4,25,10,0,0,0,0,0,0,0,0,6
222123,4,7,23,64,1,0,1,0,8,2,3,2,18
234816,5,20,24,31,0,1,1,1,0,0,0,2,16
295668,6,1,28,31,0,0,1,0,2,4,3,2,14
95517,0,2,35,3,0,0,1,0,0,0,0,0,3
174777,4,6,31,19,0,0,0,0,0,0,0,0,13
41034,3,5,25,26,0,0,1,0,0,3,0,2,12
91627,1,6,54,38,0,0,0,0,1,4,0,0,13
257394,6,20,21,16,0,0,0,0,0,0,0,2,7
152043,4,2,100,12,0,0,0,0,0,0,0,2,7
121280,3,17,24,9,0,0,0,1,0,0,0,2,7
351698,5,23,26,27,0,0,0,0,0,0,0,0,17
167058,3,5,36,31,0,0,1,0,0,5,0,2,14
199843,2,21,57,7,0,0,0,0,0,0,0,2,6
296402,1,20,38,10,1,0,0,0,0,0,0,0,6
45903,3,23,65,5,0,0,0,0,0,0,0,0,5
322290,5,13,26,10,0,0,1,0,0,0,0,2,7
866,0,1,34,7,0,0,1,1,0,0,0,2,5
207372,2,7,49,24,0,0,0,0,0,3,0,2,10
201783,3,15,30,1,0,1,0,0,0,0,0,0,1
268414,3,3,35,14,0,0,1,0,0,2,0,2,9
67969,4,5,35,7,0,0,1,1,0,0,0,2,6
45679,4,1,17,21,0,0,1,0,0,1,0,2,17
218047,4,21,28,44,0,1,0,0,0,0,0,2,17
102108,6,16,33,17,0,0,0,0,0,0,0,2,10
285390,1,19,28,10,0,0,0,0,0,1,0,2,4
334061,0,13,41,29,0,0,1,0,0,5,0,2,8
373367,4,5,31,24,0,0,1,1,0,2,0,2,14
144965,5,18,25,13,0,1,1,0,0,0,0,2,12
43674,6,18,27,28,0,1,1,0,0,5,0,0,15
249096,6,0,31,26,0,1,1,0,0,0,0,2,20
156488,1,21,33,14,0,0,1,0,0,2,0,2,9
228503,4,4,41,1,1,0,0,0,0,0,0,2,0
223271,6,14,21,38,0,0,1,0,0,2,0,2,16
84544,3,17,28,28,1,1,1,0,0,4,0,2,11
125052,6,23,20,6,0,0,1,0,0,0,0,0,5
159687,6,3,20,11,0,0,1,0,0,0,0,2,10
358776,4,15,19,23,1,0,1,0,0,2,0,2,17
31125,5,23,19,60,0,0,1,0,0,5,3,2,23
234031,0,13,34,28,0,0,1,0,0,1,1,2,14
71958,5,19,37,20,0,1,1,0,0,2,0,2,12
132852,2,6,36,4,0,0,0,0,0,0,0,0,4
273467,0,1,38,28,0,0,1,0,0,2,0,2,13
56361,2,1,22,19,0,1,0,0,0,0,0,0,17
211167,2,16,32,34,0,0,0,0,0,0,0,2,20
236252,4,18,28,2,1,0,0,0,0,0,0,0,2
77167,0,0,28,16,0,0,1,1,0,0,0,2,15
144779,2,19,37,10,0,0,0,0,0,0,0,0,6
100214,1,0,22,17,0,0,1,1,0,0,0,2,15
328496,3,1,29,2,0,0,0,0,0,0,0,2,1
212902,0,8,34,22,0,0,0,0,0,2,0,2,16
181097,5,1,28,28,0,0,0,0,0,3,0,2,14
267417,2,21,56,12,0,0,0,0,0,0,0,0,11
272391,2,4,33,12,0,0,0,0,0,0,0,0,10
135038,4,12,53,9,0,1,0,0,0,0,0,0,7
353683,0,3,21,32,0,0,1,0,0,5,0,2,18
352310,4,11,20,58,0,0,0,1,0,0,3,2,11
72195,6,16,27,36,0,0,0,0,0,3,0,2,15
366805,2,2,30,24,0,0,1,0,0,0,2,2,9
15160,3,3,37,28,0,0,1,0,0,4,0,2,15
349689,2,20,37,14,0,0,1,0,0,0,0,2,11
122399,1,13,45,2,0,0,0,0,0,0,0,2,1
214492,2,18,35,26,0,0,1,1,0,4,0,2,16
161316,4,22,39,21,0,1,1,0,0,4,0,2,9
34670,0,5,31,18,0,0,1,0,0,0,0,2,17
169091,1,21,27,17,1,0,1,0,0,5,0,2,10
177360,3,1,44,5,0,0,0,0,0,0,0,0,4
239842,3,19,16,16,0,0,1,1,0,2,0,2,9
118268,4,4,41,7,0,0,0,0,0,2,0,2,5
27200,6,17,38,6,0,1,0,0,0,0,0,2,3
287514,5,22,38,18,0,0,0,0,0,0,0,0,13
332688,6,6,26,31,0,0,1,0,8,0,0,0,12
53452,3,18,32,15,0,0,0,0,0,0,0,0,11
101084,5,21,23,17,0,0,0,0,8,0,0,0,7
220927,5,13,18,34,0,1,0,0,0,0,0,2,15
326180,1,16,24,17,0,0,1,0,2,0,0,0,11
283777,1,16,34,12,0,0,0,0,0,0,0,0,8
179125,4,1,35,4,0,0,1,0,0,0,0,0,4
49708,0,1,22,16,0,1,1,0,0,2,0,0,11
337164,4,3,30,13,1,0,1,0,0,0,2,2,7
81812,3,4,26,36,0,0,1,0,0,0,0,2,20
261101,6,18,23,26,0,0,1,0,0,2,0,2,18
370586,6,15,18,6,0,0,0,0,0,0,0,0,5
170409,1,2,36,29,0,0,1,0,0,1,0,2,21
237289,2,7,21,34,0,1,1,0,0,5,2,2,19
332502,0,18,24,43,1,1,1,0,0,5,0,2,12
331798,6,13,48,15,0,0,0,0,0,3,0,2,9
313709,3,5,55,21,1,1,0,0,0,0,0,0,11
347410,2,14,26,6,0,0,0,1,0,0,0,0,5
234852,0,9,20,20,0,1,1,1,0,0,0,2,19
357984,1,13,18,8,0,0,0,0,0,0,0,0,6
303210,1,13,17,1,0,0,0,0,0,0,0,0,1
9176,5,1,55,13,0,0,1,1,0,0,0,0,13
129257,4,23,52,18,0,0,1,0,0,0,0,0,14
340957,6,13,40,24,0,0,0,0,0,2,0,2,13
144166,6,20,32,16,1,0,1,0,0,0,0,0,16
311856,1,11,41,3,0,0,1,1,0,0,0,2,2
178199,4,20,27,20,0,0,0,0,0,0,0,0,11
54814,0,3,37,8,0,0,0,0,0,3,0,2,2
61509,4,13,16,76,0,1,1,0,4,5,3,2,15
206993,2,3,26,22,0,0,1,0,0,4,0,2,13
180538,6,19,37,18,1,0,0,0,0,4,0,2,10
8980,2,3,39,27,0,0,0,0,0,3,3,0,4
263735,5,19,24,15,0,0,1,0,0,1,0,2,8
290868,6,17,21,16,1,0,1,1,0,0,0,0,11
9212,6,18,58,14,0,0,1,0,0,0,0,0,12
18627,3,23,36,4,0,0,0,0,0,0,0,2,2
49944,3,16,27,18,0,0,1,0,0,0,0,2,17
65662,6,5,25,24,0,0,1,0,0,1,0,2,20
185120,0,13,39,7,0,0,0,0,0,0,0,2,5
371903,0,13,17,6,1,0,0,0,0,0,0,0,5
364504,4,2,44,16,1,1,0,0,0,0,0,2,9
183268,6,0,34,16,0,1,1,0,0,0,0,0,14
308492,3,16,42,14,0,0,0,1,0,0,0,0,6
286117,4,21,32,16,1,1,1,0,0,2,0,2,12
190842,0,20,21,26,1,0,1,0,0,1,0,2,19
372140,0,5,23,11,0,0,0,0,0,2,0,0,7
362596,5,20,36,7,0,0,0,0,0,2,0,2,3
286504,3,3,36,12,1,0,0,0,1,2,0,2,5
331588,3,23,51,4,1,0,0,1,0,0,0,0,4
238917,1,0,36,29,0,0,1,0,0,2,0,2,13
160267,3,0,29,38,0,0,1,0,0,5,0,2,17
63009,5,12,36,16,0,0,1,0,0,0,0,2,15
368568,4,18,43,21,0,0,1,1,0,2,0,2,11
153303,6,7,25,57,0,0,1,0,8,2,3,2,19
277208,6,5,31,13,0,0,0,0,0,0,0,2,12
244046,1,2,27,21,0,0,0,0,0,0,0,2,12
302521,1,3,17,9,0,0,0,0,0,0,0,0,6
122997,5,18,25,1,0,0,0,0,0,0,0,0,1
245598,4,16,21,1,0,0,1,0,0,0,0,0,1
83484,1,14,53,22,1,1,0,0,0,0,0,2,10
148425,4,5,21,38,0,0,1,0,0,0,0,0,18
8206,1,23,47,11,0,0,0,0,0,0,0,2,8
36388,5,18,45,26,0,0,0,1,0,5,0,2,11
295764,4,3,24,81,0,0,0,0,0,2,0,2,21
230547,3,11,47,23,0,0,1,0,0,5,0,2,9
238368,1,12,36,52,1,0,1,0,1,2,0,2,27
300572,1,2,29,24,0,1,1,0,0,3,0,2,14
25121,4,15,52,15,1,1,0,0,0,0,0,2,10
127297,4,4,41,19,0,0,0,0,0,0,0,2,9
279429,6,1,20,14,0,0,0,0,0,0,0,0,13
51030,2,1,26,17,0,0,0,0,0,1,0,2,14
317796,2,20,24,16,0,0,1,1,0,0,0,0,14
369645,1,20,32,4,0,0,0,0,0,0,0,0,4
223676,4,23,27,4,0,0,0,1,0,0,0,2,3
119118,0,3,20,9,0,0,0,0,0,0,0,2,7
203419,0,4,22,33,0,1,1,0,0,0,0,2,20
211257,6,0,47,9,0,0,0,0,0,2,0,2,5
141572,0,22,49,14,0,0,1,0,0,1,0,2,8
2107,2,17,27,30,0,0,1,1,0,3,3,0,11
303927,1,5,38,21,1,0,1,0,0,0,0,0,9
56839,2,0,22,22,0,0,0,1,0,5,0,0,13
80450,0,12,33,7,0,0,0,0,0,0,0,0,7
266601,5,17,30,3,0,1,0,0,0,0,0,0,3
43704,5,17,29,7,0,0,0,0,0,0,0,0,7
128961,5,22,22,18,0,1,1,0,0,5,0,0,11
20704,2,6,25,29,1,0,1,1,0,0,0,0,20
7472,6,0,22,33,0,0,0,0,4,2,0,2,15
359628,6,8,18,2,0,0,0,0,0,0,0,0,1
38454,1,21,23,48,1,1,1,0,0,2,2,0,18
85907,6,23,40,14,0,0,1,0,0,0,0,2,11
61329,1,17,51,15,0,0,0,0,0,0,0,0,12
300461,6,8,27,44,0,0,1,0,0,0,0,2,19
38152,6,16,30,10,0,0,0,0,0,0,0,0,8
290144,0,22,25,7,0,0,0,0,0,0,0,0,5
127438,4,15,33,8,0,0,1,0,0,2,0,2,5
29530,5,11,39,2,0,0,1,1,0,0,0,0,2
330623,5,20,30,37,0,0,1,0,0,5,1,2,13
124423,2,2,28,48,0,0,1,1,4,3,0,2,17
94675,3,2,27,13,0,0,1,0,0,0,0,0,13
182789,3,3,47,5,0,0,0,0,0,1,0,0,4
262369,6,15,23,13,0,0,0,1,0,0,0,0,7
172630,4,23,37,19,0,0,0,0,0,0,0,2,18
179474,5,19,44,49,0,1,1,0,0,2,0,2,18
260062,6,3,48,67,1,0,0,0,3,2,0,2,20
207938,6,10,22,19,0,0,1,0,0,0,0,0,14
64069,3,20,23,11,0,0,0,0,0,0,0,2,5
324587,3,12,39,29,0,0,1,0,0,4,0,2,12
132999,0,21,25,13,0,0,1,0,0,4,0,0,10
245499,4,3,20,28,0,0,0,0,0,2,0,2,11
47690,3,17,37,19,1,0,0,0,0,4,1,2,5
245955,5,15,29,10,0,0,0,1,1,2,0,2,5
104325,1,17,25,16,0,0,1,0,0,3,0,2,11
278405,2,20,27,5,0,0,0,0,0,2,0,0,4
370752,0,18,38,3,0,1,0,0,0,0,0,0,2
169731,3,17,42,14,0,0,1,1,1,2,0,2,9
196932,6,5,25,10,0,0,0,0,0,0,0,0,10
132288,1,3,30,9,0,0,1,0,0,0,0,2,6
346832,5,21,29,9,0,1,0,0,0,2,0,2,4
163893,4,1,20,21,0,0,1,0,0,2,0,2,10
58726,0,0,18,14,0,0,1,0,0,0,0,0,12
207082,4,12,68,15,0,0,0,0,0,0,0,0,13
228683,4,16,24,8,0,0,1,1,0,0,0,0,6
31616,1,0,49,6,0,1,0,1,0,0,0,0,5
178819,4,5,24,1,0,0,1,0,0,0,0,0,1
185203,1,20,31,26,0,0,1,0,0,0,0,0,13
240307,2,9,40,17,1,1,1,0,0,0,0,0,14
299655,3,1,37,22,0,0,1,1,0,0,0,0,18
177869,1,20,36,4,0,1,0,0,0,0,0,1,3
208898,0,21,24,16,0,1,0,0,0,2,0,2,5
307517,6,0,17,14,0,0,0,0,0,0,0,2,7
195667,0,14,42,16,0,0,1,0,0,0,0,0,15
365037,1,14,44,25,0,0,1,0,0,3,0,2,14
50525,0,0,24,2,0,0,1,0,0,0,0,0,2
228973,4,15,46,15,0,0,1,1,0,0,0,2,11
93670,1,16,28,9,0,0,1,0,0,0,0,2,7
288741,5,23,26,8,0,0,0,0,0,2,0,0,6
103173,0,10,37,22,0,0,0,0,0,2,0,2,11
345095,4,17,25,12,0,0,1,0,0,0,0,2,11
130294,3,18,19,15,0,0,1,0,0,0,0,2,11
52984,0,21,21,23,0,1,0,1,0,4,0,2,7
89617,3,22,27,18,0,0,1,1,0,0,0,0,18
19394,6,15,31,11,0,0,0,0,0,4,0,2,3
99657,4,23,33,6,0,0,0,0,0,0,0,0,5
142719,5,2,19,38,0,0,0,0,0,0,0,2,17
303135,2,2,30,9,0,0,0,0,0,2,0,2,6
33674,6,21,17,5,0,0,1,1,0,2,0,2,3
183328,2,9,34,41,0,0,1,0,0,0,0,2,16
79501,2,20,36,22,0,0,1,0,0,0,0,2,16
211316,3,0,26,47,0,0,1,0,0,2,3,2,16
257927,0,22,28,20,0,0,1,0,0,2,0,2,11
140569,4,22,21,24,0,0,0,0,0,0,0,2,15
253549,4,19,29,10,0,0,0,0,0,0,0,2,9
137576,4,18,23,6,0,0,0,1,0,0,0,0,6
320553,0,22,44,7,0,0,0,1,0,0,0,2,5
131877,2,20,28,45,0,0,1,0,0,2,2,2,22
149117,2,19,30,5,0,0,0,0,0,0,0,0,4
257294,5,20,27,15,0,0,1,0,0,2,0,2,10
18151,3,23,25,39,0,1,1,0,0,1,0,3,21
89533,2,18,22,77,0,0,1,0,3,0,0,2,24
204291,1,8,30,43,1,0,1,0,0,2,0,2,19
17893,3,20,35,8,0,0,0,0,0,0,1,0,4
163425,5,15,27,9,1,0,1,0,0,2,0,0,7
